"","goal","usd_goal_real","title_length","title_punc","title_caps_ratio","currency_is_usd","country_is_us","launched_epoch","open_epoch","Art","Comics","Crafts","Dance","Design","Fashion","Film & Video","Food","Games","Journalism","Music","Photography","Publishing","Technology","Theater","target"
"46399",15000,15000,47,2,0.155555555555556,1,1,1451368060,2506340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46400",1000,1000,52,2,0.1,1,1,1370351792,2562208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46401",1e+05,1e+05,19,0,0.157894736842105,1,1,1497686191,2581409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46402",10000,10000,28,0,0.107142857142857,1,1,1407099203,2534797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"46403",5000,5000,23,2,0,1,1,1426397772,2330628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46405",2000,2635.12,24,2,0.181818181818182,0,0,1468902257,5013343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46406",15000,15000,25,0,0.16,1,1,1407144700,2402900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46407",3000,3881.74,36,1,0.142857142857143,0,0,1490329488,2594112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46408",100,100,24,0,0.125,1,1,1415766008,1215592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46409",10000,10000,47,2,0.222222222222222,1,1,1300179038,2664562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46410",2000,2000,22,0,0.0909090909090909,1,1,1263735233,7658767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46411",1820,1820,49,2,0.148936170212766,1,1,1386851735,1790665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46412",3500,3500,22,1,0.142857142857143,1,1,1496263814,2534986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46413",200,200,59,4,0.163636363636364,1,1,1396751372,873028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"46414",1500,1500,51,1,0.14,1,1,1380611090,1288510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46415",7975,7975,26,1,0.44,1,1,1415663124,2182476,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"46416",7500,7500,49,2,0.148936170212766,1,1,1425868863,2513937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46417",2000,1754.85,36,1,0.0857142857142857,0,0,1414041110,2594890,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46418",2000,2000,52,0,0.0769230769230769,1,1,1478560574,2529826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
