"","goal","usd_goal_real","title_length","title_punc","title_caps_ratio","currency_is_usd","country_is_us","launched_epoch","open_epoch","Art","Comics","Crafts","Dance","Design","Fashion","Film & Video","Food","Games","Journalism","Music","Photography","Publishing","Technology","Theater","target"
"2565",5000,5000,44,4,0.225,1,1,1292989198,3810002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2566",4500,4500,40,1,0.153846153846154,1,1,1407717773,2521027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2567",2500,2500,36,0,0.166666666666667,1,1,1362444152,2521048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2568",10000,1207.64,49,1,0,0,0,1417379390,4699810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2569",550,550,24,0,0.208333333333333,1,1,1439854114,2439086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2570",75000,75000,34,1,0.0909090909090909,1,1,1509661058,4520542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2571",2300,2300,42,2,0.225,1,1,1456132006,3873194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2573",20000,20000,37,0,0.135135135135135,1,1,1439861222,2518378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2574",2500,2948.74,59,1,0.0517241379310345,0,0,1508122407,2516793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2575",15000,16598.98,35,1,0.0588235294117647,0,0,1461168709,5143691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2576",3500,3500,39,0,0.179487179487179,1,1,1370562522,4252278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2577",2000,2000,32,2,0.166666666666667,1,1,1303442390,2511610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2578",25000,25000,58,3,0.0363636363636364,1,1,1357871956,2517644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2579",15000,15000,39,2,0.162162162162162,1,1,1503347626,2535974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2580",10000,10000,45,2,0.116279069767442,1,1,1411001191,2520809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2582",10000,10000,53,1,0.134615384615385,1,1,1368672139,2773061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2583",4000,4000,59,6,0.169811320754717,1,1,1362710909,3377491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2584",450,450,53,4,0.122448979591837,1,1,1337064018,2585982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2585",10000,10000,13,0,0.230769230769231,1,1,1315710679,2684921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2587",3500,3500,53,5,0.0625,1,1,1381489434,2573766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2588",2000,2000,22,0,0.181818181818182,1,1,1321573878,2527722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2589",4000,4995.07,36,2,0.0294117647058824,0,0,1482895265,2947135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2590",1200,1200,32,0,0.125,1,1,1296469297,2576303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2591",3000,3000,33,1,0.125,1,1,1299228092,2665108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2592",88000,88000,25,1,0.708333333333333,1,1,1341917423,2570977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2593",3500,3500,41,2,0.153846153846154,1,1,1300701221,2660779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2596",1700,1700,53,2,0.117647058823529,1,1,1411545673,3880727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2597",15000,15000,51,2,0.0408163265306122,1,1,1408417930,2512070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2598",30000,24787.24,48,1,0.425531914893617,0,0,1427285151,3430449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2599",16000,16000,39,2,0.108108108108108,1,1,1286522798,3882802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2600",3000,3000,48,2,0.108695652173913,1,1,1338064105,2363495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2601",23000,23000,37,1,0.0833333333333333,1,1,1311336210,4294590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2603",25000,25000,41,2,0.179487179487179,1,1,1508819720,5102680,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2604",210000,210000,9,0,0.111111111111111,1,1,1430873863,3384137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2605",1500,1500,48,1,0.25531914893617,1,1,1392164852,2608348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2606",1000,1000,16,0,0.125,1,1,1438126660,2524940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2608",35000,35000,17,0,0.117647058823529,1,1,1395113433,2683767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2609",2000,2000,37,0,0.0540540540540541,1,1,1393607993,5139607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2610",250,250,52,0,0.173076923076923,1,1,1465940414,2531986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2611",2900,2900,45,2,0.0930232558139535,1,1,1406777340,1128660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2612",150,150,60,4,0.0714285714285714,1,1,1441850448,2516352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2613",1e+05,1e+05,57,0,0.0701754385964912,1,1,1423881119,3810481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2614",2000,2000,57,1,0.0357142857142857,1,1,1489507282,2552318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2615",2500,2500,23,4,0,1,1,1465615512,2511288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2616",1500,1500,46,0,0.152173913043478,1,1,1506157769,2577031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2617",450,766.47,38,1,0.0540540540540541,0,0,1401297513,2547687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2618",1200,1200,14,0,0.214285714285714,1,1,1495335371,3549829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2619",18000,18000,16,0,0.125,1,1,1440143230,2581970,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2620",25000,25000,42,4,0.105263157894737,1,1,1412201240,1579960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2621",750,750,51,4,0.106382978723404,1,1,1304039301,3297099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2623",200,200,18,4,0.142857142857143,1,1,1369376766,2586834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2625",1000,1000,25,0,0.12,1,1,1434179763,596637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2626",550,550,27,1,0.192307692307692,1,1,1399406304,2538096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2627",30000,30000,37,2,0.142857142857143,1,1,1488247664,2429536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2628",3700,3700,60,0,0.0166666666666667,1,1,1422094491,2576709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2629",500,666.28,38,2,0.138888888888889,0,0,1471299360,1665840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2630",700,560.04,60,2,0.137931034482759,0,0,1506426211,1012589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2631",4000,4000,18,0,0.111111111111111,1,1,1402470469,2584331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2632",25000,25000,45,2,0.162790697674419,1,1,1492585211,2584789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2633",47000,47000,55,0,0.0545454545454545,1,1,1408124106,3410694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2634",1e+05,1e+05,20,1,0.157894736842105,1,1,1339818072,5102328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2635",10000,10000,10,0,0.9,1,1,1331184411,3799989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2637",9600,9600,14,0,0.142857142857143,1,1,1380932299,3822101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2638",7000,6546.34,28,3,0.16,0,0,1402816445,1201555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2639",15000,15000,30,0,0.4,1,1,1392330846,2528754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2640",4500,6947.88,6,0,0.166666666666667,0,0,1417565413,2526587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2641",6500,6500,34,1,0.121212121212121,1,1,1459999374,3807426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2643",65000,48864.83,9,3,0.166666666666667,0,0,1465851625,3916775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2644",50000,7436.27,50,2,0.0625,0,0,1433205006,2521794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2645",3000,3000,48,1,0.404255319148936,1,1,1306038882,5099118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2646",8000,8000,9,0,0.111111111111111,1,1,1492588723,2581277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2647",10000,10000,13,0,0.153846153846154,1,1,1460433002,2509798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2648",6000,6000,14,0,0.142857142857143,1,1,1405464124,2528276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2649",1000,1000,34,1,0.242424242424242,1,1,1305593401,1224599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2650",38500,38500,18,0,0.166666666666667,1,1,1432211291,2824309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2651",20000,14054.81,60,2,0.258620689655172,0,0,1450300718,2709682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2652",1000,1000,13,0,0.153846153846154,1,1,1440118022,2520778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2654",5500,5500,45,2,0.13953488372093,1,1,1401295029,2550171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2656",1200,1200,22,1,0.285714285714286,1,1,1409079941,2541259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2658",18325,18325,34,1,0.151515151515152,1,1,1465270875,2855925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2659",2000,2000,20,0,0.15,1,1,1349816749,2624051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2660",1000,1000,13,0,0.153846153846154,1,1,1412689412,2564188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2662",3500,3175.47,28,0,0.142857142857143,0,0,1391032351,5123249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2663",20000,20000,19,0,0.157894736842105,1,1,1476743742,2532258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2665",70000,62819.71,60,2,0.0172413793103448,0,0,1407405326,3438274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2666",10000,10000,31,0,0.193548387096774,1,1,1341549606,3716394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2667",10000,10000,8,0,0.25,1,1,1366063235,2617165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2668",15000,19818.72,53,1,0.115384615384615,0,0,1469545387,2555813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2669",2500,1998.56,45,1,0.136363636363636,0,0,1424487389,2513011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2671",4500,4500,19,2,0.294117647058824,1,1,1366658415,2540385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2672",800,596.3,26,1,0.16,0,0,1454322668,2575732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2673",115000,115000,30,1,0.137931034482759,1,1,1402940184,2546616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2674",4750,4750,24,2,0.0909090909090909,1,1,1379046650,2507350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2675",9000,9000,50,1,0.163265306122449,1,1,1412288386,2706014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2676",100,100,14,0,0.142857142857143,1,1,1406594987,2520613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2677",2000,2000,17,0,0.117647058823529,1,1,1430271056,2518144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2678",18000,27719.6,52,3,0.142857142857143,0,0,1371054048,3415152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2679",19000,16264.34,23,1,0.136363636363636,0,0,1416961888,2525312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2680",2000,2000,14,0,0.214285714285714,1,1,1415763679,2513921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2681",2000,2000,33,1,0.34375,1,1,1317892012,2753588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2682",999,999,45,2,0.558139534883721,1,1,1369953125,2701675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2683",1500,1500,51,2,0.142857142857143,1,1,1338686692,2691308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2684",15000,15000,31,0,0.129032258064516,1,1,1391430869,2568331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2685",6000,6000,50,1,0.163265306122449,1,1,1311674924,3869476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2686",17000,17000,24,1,0.347826086956522,1,1,1485929435,2764165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2687",20000,20000,19,0,0.157894736842105,1,1,1429008457,5163143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2688",5000,5000,31,5,0.192307692307692,1,1,1289902741,2576459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2689",1000,141.73,42,1,0.0731707317073171,0,0,1423542091,2507909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2690",14000,14000,53,5,0,1,1,1372226367,601233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2691",8000,8000,51,0,0.117647058823529,1,1,1361345764,2669036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2692",20000,32068.24,29,3,0.115384615384615,0,0,1410921156,1736844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2693",20000,14858.84,28,1,0.185185185185185,0,0,1508493489,2577711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2694",2000,3136.47,55,0,0.181818181818182,0,0,1413830832,2545968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2695",12000,12000,57,3,0.0185185185185185,1,1,1320134432,2584768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2696",2000,2000,50,4,0.173913043478261,1,1,1503000322,2451278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2697",3000,3341.99,18,0,0.166666666666667,0,0,1472774478,2523522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2698",1000,1000,42,1,0.463414634146341,1,1,1362536902,4761098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2699",7000,7000,40,1,0.0256410256410256,1,1,1406210558,2645842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2700",5000,5000,45,2,0.418604651162791,1,1,1490932119,1213881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2701",250000,274249.11,21,1,0.15,0,0,1451375058,5177742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2702",10000,7202.54,53,4,0.142857142857143,0,0,1445573244,2512356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2703",14800,14800,24,0,0.125,1,1,1308079384,3836216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2704",7000,7000,26,0,0.192307692307692,1,1,1452103956,2548044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2705",3000,3000,55,1,0.0925925925925926,1,1,1400203796,2086204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2706",200,263.75,8,0,0.125,0,0,1508885777,1148623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2707",25000,25000,60,1,0.11864406779661,1,1,1479269559,2512041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2709",3600,3600,14,0,0.142857142857143,1,1,1330573205,2596795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2711",50000,54849.82,59,4,0.472727272727273,0,0,1454444658,2540142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2712",100,159.57,59,1,0.137931034482759,0,0,1381597937,1338463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2713",55000,55000,53,2,0.627450980392157,1,1,1426119489,3386511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2715",500,748.54,19,0,0.157894736842105,0,0,1369612496,3387904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2716",20000,20420.25,49,1,0.1875,0,0,1465067442,3059358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2717",75400,75400,24,2,0.0909090909090909,1,1,1480644641,2605759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2718",1000,1000,38,4,0.147058823529412,1,1,1418901550,1968050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2719",5000,5000,36,0,0.138888888888889,1,1,1411800900,5180700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2720",5000,5000,29,0,0.172413793103448,1,1,1352079431,2521369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2721",6500,6500,30,0,0.133333333333333,1,1,1336874123,2603077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2722",20000,20000,54,4,0.1,1,1,1413348089,3892711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2723",937,937,32,4,0.142857142857143,1,1,1370425712,2574688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2724",1e+05,1e+05,12,0,0.166666666666667,1,1,1441750460,2529940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2725",300,300,54,1,0.150943396226415,1,1,1350949857,450543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2726",400,400,12,0,0.916666666666667,1,1,1425628451,2581549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2727",800,800,54,2,0.134615384615385,1,1,1348899803,4145797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2728",300,300,30,1,0.0689655172413793,1,1,1405383828,1658172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2729",5000,5000,43,0,0.13953488372093,1,1,1292648077,608723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2731",30000,30000,40,2,0.157894736842105,1,1,1371610944,4067856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2733",1e+05,1e+05,59,3,0.142857142857143,1,1,1431492556,2506244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2735",25000,25000,26,1,0.2,1,1,1366846554,3216246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2736",1000,1000,33,0,0.151515151515152,1,1,1370489835,1473765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2737",5000,3700.69,11,0,0.181818181818182,0,0,1434392753,2543647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2738",2000,2000,53,1,0.115384615384615,1,1,1427944606,2511794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2740",12500,12500,18,0,0.222222222222222,1,1,1414273751,5127049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2742",5750,5750,48,3,0.133333333333333,1,1,1496345736,2539464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2743",3600,4387.57,14,0,0.0714285714285714,0,0,1474082860,2511140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2744",3000,3000,19,0,0.157894736842105,1,1,1320630517,5112683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2745",1500,1500,51,0,0.0980392156862745,1,1,1406071041,1748559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2746",3500,3500,25,2,0.130434782608696,1,1,1442271821,2526979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2747",5000,5345.48,41,2,0.0769230769230769,0,0,1485551341,5125859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2748",3500,3500,35,1,0.382352941176471,1,1,1393294605,1737795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2750",20000,20000,5,0,0.2,1,1,1392492285,2540115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2751",1600,1600,11,0,0.181818181818182,1,1,1409184301,2609699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2752",3500,3500,57,0,0.175438596491228,1,1,1489035437,3196963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2755",7000,6327.97,60,1,0.169491525423729,0,0,1384914225,5110575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2756",3000,2410.61,36,1,0.142857142857143,0,0,1420595745,2520255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2757",20000,20000,26,0,0.807692307692308,1,1,1329150175,2551025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2758",3500,5490.02,24,0,0.25,0,0,1415031703,2641097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2759",100,100,54,1,0.0188679245283019,1,1,1405477977,2514423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2760",5000,5000,58,3,0.145454545454545,1,1,1381443556,3138044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2761",2600,2600,70,4,0.106060606060606,1,1,1281267474,3864126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2764",1135,1135,58,1,0.0175438596491228,1,1,1250751062,6127738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2765",350,350,22,1,0.19047619047619,1,1,1393988514,1562286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2766",2000,3047.15,14,0,0.214285714285714,0,0,1366432285,3371315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2767",100,100,13,0,0.153846153846154,1,1,1411011909,2510091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2768",26000,26000,27,1,0.153846153846154,1,1,1413443905,2673695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2769",6000,6000,21,0,0.0476190476190476,1,1,1382070961,2510639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2770",16000,16000,17,1,0.125,1,1,1396302703,3395297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2771",10000,10588.96,38,0,0.0263157894736842,0,0,1481935028,1228972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2773",5e+05,356303,13,0,0.230769230769231,0,0,1447830059,2588341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2774",12000,12000,55,5,0.18,1,1,1340339867,2506933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2775",25000,25000,46,2,0.0909090909090909,1,1,1434398431,2537969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2776",491,491,14,1,0.153846153846154,1,1,1299053656,3444344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2777",1e+05,1e+05,52,3,0.326530612244898,1,1,1314524553,5167047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2778",50000,50000,25,0,0.16,1,1,1444976409,2677191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2779",11000,11000,16,0,0.25,1,1,1404251949,2530851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2780",75000,75000,23,0,0.130434782608696,1,1,1411521440,5114560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2781",50000,50000,17,1,0.1875,1,1,1421924822,2573578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2782",31000,31000,18,0,0.277777777777778,1,1,1481090632,3023768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2783",20000,20000,34,1,0.0909090909090909,1,1,1371610670,5018530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2784",2500,2500,17,1,0.125,1,1,1329327692,2546308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2785",6500,6500,48,4,0.295454545454545,1,1,1328201342,2553058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2786",50000,50000,50,2,0.104166666666667,1,1,1275697022,4336978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2787",10000,10000,53,3,0.08,1,1,1343605325,2783875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2788",5000,5000,32,1,0.129032258064516,1,1,1405475177,2517223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2789",10000,10000,18,1,0.176470588235294,1,1,1406809584,2565216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2791",25000,23494.03,59,5,0.12962962962963,0,0,1402031517,2591283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2792",7200,7200,46,2,0.204545454545455,1,1,1380111697,2392703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2793",75000,75000,12,0,0.583333333333333,1,1,1409259738,2534262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2794",10000,10000,55,3,0.173076923076923,1,1,1326201210,2997990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2795",10000,11280.95,53,1,0.0769230769230769,0,0,1438448496,1684704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2796",1000,1000,27,0,0.148148148148148,1,1,1428011201,3654799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2797",450,450,33,0,0.151515151515152,1,1,1453015590,1463610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2798",30000,30000,24,1,0.0869565217391304,1,1,1462300259,2543341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2799",15000,14047.57,31,1,0.133333333333333,0,0,1406913806,2547394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2800",190000,190000,60,1,0.11864406779661,1,1,1423715328,5099472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2801",1000,113.16,12,0,0.166666666666667,0,0,1490810252,2718148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2802",4000,4000,41,0,0.146341463414634,1,1,1344902899,2523101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2803",5000,5000,22,1,0.238095238095238,1,1,1327969196,2612404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
